Name, Lat, Lon
Point Dume,34.0016732,-118.8045587
,,
Point Judith,41.36263137,-71.48006773
,,
Point Judith North,41.37459298,-71.48096466
,,
Point Leo,-38.42897222,145.0775472
,,
Point Lookout,-27.426,153.545
,,
Point Michaud,45.5846,-60.68454
,,
Point Pelee,41.907855,-82.508611
,,
Point Perfection,13.3362,144.63963
,,
Point Plomer,-31.313,152.977
,,
Point Reyes (north),38.04892513,-122.9892495
,,
Point Roadknight,-38.428,144.186
,,
Pointe de Dinan,48.23,-4.572
,,
Pointe de Lervily,48,-4.558
,,
Poipu Outer Reef,21.872,-159.462
,,
Poles,41.03828669,-71.91991568
,,
Polihale,22.101,-159.747
,,
Poliisinlahti,61.585,21.496
,,
Polzeath,50.577,-4.925
,,
Polzeath Close-up,50.57576969,-4.916961193
,,
Pompano Joe's,30.37677203,-86.38513327
,,
Pompano Pier Southside,26.2346746,-80.08739676
,,
Pompeia,-20.357977,-40.289997
,,
Ponce De Leon Park,28.01070406,-80.52931309
,,
Ponce Inlet,29.08044594,-80.91333254
,,
Pondi,-35.236043,136.831753
,,
Pondicherry,11.922,79.834
,,
Ponente,37.232,13.621
,,
Ponta Delgada,32.832,-16.991
,,
Ponta Garca,37.723,-25.343
,,
Ponta Negra,-22.957744,-42.698109
,,
Ponta Negra,-5.878832,-35.171998
,,
Ponta Negra,38.676,-27.058
,,
Ponta Pequena,32.747742,-17.22032
,,
Ponta Preta,16.606,-22.931
,,
Ponta d'Areia,-2.497384,-44.311779
,,
Ponta da Belina,-20.445827,-40.329245
,,
Ponta da Cacao,-20.219573,-40.196268
,,
Ponta da Fruta,-20.516837,-40.358133
,,
Ponta da Pinheira,-27.878141,-48.576442
,,
Ponta da Praia Mole,-20.23766,-40.212926
,,
Ponta da Tartaruga,-26.216766,-48.498212
,,
Ponta das Canas,-27.394819,-48.435709
,,
Ponta das Galhetas,-24.009783,-46.266829
,,
Ponta de Bororo,-20.614518,-40.415382
,,
Ponta de Ouro,-26.851,32.908
,,
Ponta de Tristao,32.87,-17.188
,,
Ponta do Baguari,-23.467206,-45.060251
,,
Ponta do Bonete,-23.917311,-45.347858
,,
Ponta do Farol,-2.456442,-44.173348
,,
Ponta do Mangue,-10.639483,-36.678539
,,
Ponta do Queimado,38.774,-27.367
,,
Ponta do Ubu,-20.793246,-40.579551
,,
Ponta dos Castelhanos,-20.755085,-40.560755
,,
Pontaillac,45.625,-1.054
,,
Pontal,-14.260469,-38.991701
,,
Pontal,-6.36868,-34.993424
,,
Pontal de Peba,-10.367584,-36.303941
,,
Pontal do Coruripe,-10.160775,-36.150664
,,
Ponte Metalica,-3.717425,-38.517911
,,
Pontile,43.957,10.165
,,
Ponto Jetties,33.08685866,-117.3153205
,,
Ponto North,33.09215277,-117.3162389
,,
Pontão do Leblon,-22.99126667,-43.22504722
,,
Pools,18.37093776,-67.26124189
,,
Poovar,8.306,77.077
,,
Popham Beach,43.729,-69.797
,,
Popoia Island Kailua,21.401,-157.718
,,
Popotla,32.268,-117.026
,,
Popoyo Area Rovercam,11.45905866,-86.11156918
,,
Popoyo/Outer Reef,11.45496341,-86.11003264
,,
Populars,21.272,-157.832
,,
Populo,37.75,-25.624
,,
Porcupine Mountains State Park,46.693919,-89.996978
,,
Porlackshofn,63.851,-21.356
,,
Pors Carn,47.832,-4.355
,,
Pors Theolen,48.063,-4.673
,,
Pors ar Vag,48.173,-4.306
,,
Porsmilin,48.354,-4.679
,,
Port Alfred,-33.62,26.9106
,,
Port Bruce,42.652797,-81.009073
,,
Port Burwell,42.642182,-80.805404
,,
Port Crescent State Park,44.00224,-83.07329
,,
Port Dalhousie,43.204654,-79.266651
,,
Port Denison,-29.27,114.921
,,
Port Fairy,-38.396,142.237
,,
Port Macquarie,-31.427,152.921
,,
Port Mansfield,26.56132001,-97.269673
,,
Port Orford,42.74071838,-124.4983727
,,
Port Renfrew,48.561,-124.428
,,
Port Sheldon,42.910483,-86.217384
,,
Port Stephens Boulders,-32.70411114,152.1922302
,,
Port Washington,43.390695,-87.863178
,,
Porta do Sol,-23.98368,-46.373344
,,
Portao,-3.719326,-38.510655
,,
Porter Beach,41.661964,-87.068058
,,
Porth,50.42700276,-5.066692829
,,
Porthleven,50.08194444,-5.321111111
,,
Porthmeor,50.21666439,-5.483261347
,,
Porthtowan,50.28885942,-5.24643302
,,
Portinfer-Guernsey,49.45,-2.581
,,
Portixeddu,39.438,8.41
,,
Porto,42.037,11.875
,,
Porto Alegre,0.035,6.537
,,
Porto Ferro,40.684,8.203
,,
Porto Guinco,39.122,9.526
,,
Porto da Cruz,32.769,-16.821
,,
Porto de Galinhas,-8.488678,-34.999501
,,
Portofino,-26.52,-70.704
,,
Portonovo,43.561,13.602
,,
Portreath,50.263,-5.294
,,
Posties,-38.051,140.631
,,
Postinho,-23.017356,-43.306215
,,
Potato Point,-36.094,150.142
,,
Pottsville Beach,-28.381,153.573
,,
Pottuvil Point,6.898310321,81.84771523
,,
Poverty Beach,38.942757,-74.880791
,,
Poxim,-10.063563,-36.040909
,,
Pozo Negro,28.323487,-13.895123
,,
Praa Sands,50.10222222,-5.388333333
,,
Pradomar,11.0047,-74.9552
,,
Praia Azul,39.111964,-9.399658
,,
Praia Branca,-23.865402,-46.132543
,,
Praia Brava,-27.396493,-48.41197
,,
Praia Brava,-22.983632,-42.021994
,,
Praia Brava,-22.885024,-41.998073
,,
Praia Brava,-22.754252,-41.872609
,,
Praia Da Luz,37.084833,-8.727116
,,
Praia Do Guincho Overview,38.735897,-9.477192
,,
Praia Dura,-23.496058,-45.171014
,,
Praia Grande,38.815479,-9.481509
,,
Praia Grande,-23.473387,-45.066423
,,
Praia Grande,-22.973646,-42.033816
,,
Praia Grande,-26.237,-48.502
,,
Praia Grande,-24.028497,-46.43831
,,
Praia Grande,-20.0471,-40.182743
,,
Praia Grande South Side,38.81416487,-9.478218555
,,
Praia Mole,-27.60800556,-48.431425
,,
Praia Pequena,38.819701,-9.474986
,,
Praia Preta,-23.77301,-45.715815
,,
Praia Preta,-23.8747,-46.138959
,,
Praia Seca,-22.936126,-42.361598
,,
Praia Vermelha do Norte,-23.417091,-45.035677
,,
Praia da Baleia,-20.171105,-40.184866
,,
Praia da Barra,40.635199,-8.763192
,,
Praia da Bertioga,-23.846986,-46.126968
,,
Praia da Boracéia,-23.758373,-45.828777
,,
Praia da Cal,-29.352,-49.729
,,
Praia da Enseada,-23.990651,-46.209406
,,
Praia da Fazenda,-23.361352,-44.859766
,,
Praia da Macumba,-23.03561389,-43.4769
,,
Praia da Pipa,-6.231016,-35.041042
,,
Praia da Ponta Grossa,-24.024816,-46.314497
,,
Praia da Rocha,37.110821,-8.537285
,,
Praia da Vila,-22.936373,-42.496279
,,
Praia da Vila Imbituba,-28.25247222,-48.66185
,,
Praia da Vitoria,38.719,-27.059
,,
Praia das Asturias,-24.006,-46.26605
,,
Praia de Baleia,-23.775839,-45.683986
,,
Praia de Camburi,-20.279677,-40.248994
,,
Praia de Geriba,-22.78083611,-41.91111111
,,
Praia de Ipanema,-22.99111111,-43.20733333
,,
Praia de Itauna,-22.93640833,-42.48140556
,,
Praia de Jatiuca,-9.531449,-35.590928
,,
Praia de Massambaba,-22.947112,-42.164989
,,
Praia de Mira,40.456166,-8.807695
,,
Praia de Santa Barbara(Areias),37.821,-25.55
,,
Praia de Zavora,-24.516,35.204
,,
Praia do Amado,37.16575436,-8.903753757
,,
Praia do Barbas,38.644758,-9.242464
,,
Praia do Cassino,-32.183,-52.145
,,
Praia do Diabo,-22.989302,-43.189603
,,
Praia do Felix,-23.387577,-44.967416
,,
Praia do Foguete,-22.931646,-42.036945
,,
Praia do Fora,-22.944794,-43.155304
,,
Praia do Forte,-12.583305,-38.005078
,,
Praia do Forte,-22.886045,-42.014796
,,
Praia do Forte dos Andradas,-24.028369,-46.288159
,,
Praia do Forte dos Andradas,-24.02566,-46.28546
,,
Praia do Frances,-9.774754,-35.843352
,,
Praia do Futuro,-3.721735,-38.458066
,,
Praia do Guaeca,-23.820099,-45.464727
,,
Praia do Iporanga,-23.894635,-46.147327
,,
Praia do Juquei,-23.768115,-45.745453
,,
Praia do Leste,-23.179746,-44.274094
,,
Praia do Mar Casado,-23.968623,-46.184759
,,
Praia do Meio,-23.066913,-43.549809
,,
Praia do Meio,-10.999541,-37.050151
,,
Praia do Meio,-9.824447,-35.877803
,,
Praia do Morro,-20.659788,-40.493843
,,
Praia do Pecado,-22.412,-41.807
,,
Praia do Pecem,-3.54617,-38.806919
,,
Praia do Pontal,-9.68259,-35.758537
,,
Praia do Porto Imbituba,-28.220199,-48.663214
,,
Praia do Sobral,-9.666869,-35.710735
,,
Praia do Sul,-23.178656,-44.296757
,,
Praia dos Artistas,-5.781239,-35.19205
,,
Praia dos Castelhanos,-23.856119,-45.288004
,,
Praia dos Mosteiros,37.895,-25.825
,,
Praia dos Pescadores,-24.194862,-46.798882
,,
Prainha,-23.04243333,-43.50372222
,,
Prainha,-26.231,-48.498
,,
Prainha,-14.296453,-38.980637
,,
Praiola,38.155,13.08
,,
Pram Pram,5.7,0.106
,,
Presqu'ile Point,43.996963,-77.677194
,,
Presque Isle State Park,42.115625,-80.156725
,,
Preveli (Crete),35.152,24.478
,,
Prickly Bay,11.989,-61.762
,,
Primo Tapia,32.152,-116.908
,,
Princeton Jetty,37.499,-122.471
,,
Procchio,42.79,10.244
,,
Promontory Point/57th Street Beach,41.794601,-87.576692
,,
Psiu,-12.995919,-38.43939
,,
Pua'ena Point,21.604,-158.109
,,
Publics,21.268,-157.8255
,,
Puemape,-7.5197,-79.5416
,,
Puertecillo,-34.1247488,-71.99802101
,,
Puerto Azul,10.613,-66.785
,,
Puerto Cardiel,-37.97666667,-57.54027778
,,
Puerto Cayo,-1.3522,-80.7497
,,
Puerto Cruz,11.127,-63.923
,,
Puerto Escondido,15.846,-97.06
,,
Puerto Escondido Overview ,15.83816895,-97.0463562
,,
Puerto Escondido Report/Photos,15.845,-97.06
,,
Puerto Eten,-6.9317,-79.8695
,,
Puerto Madero,14.719,-92.428
,,
Puerto Mar/La Mange del Mar Major,37.651,-0.716
,,
Puerto San Andres,28.691,-114.299
,,
Puerto San Jose,13.914,-90.822
,,
Puerto Sandino,12.188,-86.777
,,
Puerto Vincante Guerro,17.269,-101.053
,,
Pui Pui,10.701,-62.968
,,
Pukaskwa National Park,48.54339,-86.270368
,,
Pumphouse,26.77515433,-80.03124833
,,
Punakaiki,-42.108516,171.330516
,,
Punta Arena,-4.621005,-81.296838
,,
Punta Arenas,23.546,-109.469
,,
Punta Baja,29.941,-115.817
,,
Punta Banco,8.353,-83.135
,,
Punta Blanca,29.089,-114.703
,,
Punta Blanca,28.213404,-16.838053
,,
Punta Burros,20.7505,-105.454
,,
Punta Cabras,31.329,-116.457
,,
Punta Canoas,29.42,-115.178
,,
Punta Care,10.624,-66.693
,,
Punta Carnero,-2.2904,-80.9151
,,
Punta Chipehua,16.05,-95.36
,,
Punta Colorados,23.579,-109.513
,,
Punta Cono,28.957,-114.585
,,
Punta Custodio,21.346,-105.247
,,
Punta De Lobos,-34.42349582,-72.04571121
,,
Punta Galea,43.37,-3.038
,,
Punta Gasparino,23.179,-110.145
,,
Punta Huanchaco,-8.081944444,-79.12416667
,,
Punta Lobo,-4.5934,-81.292797
,,
Punta Mango,13.164,-88.19
,,
Punta Maria,28.912,-114.529
,,
Punta Marquez,23.956,-110.883
,,
Punta Moreno,20.405,-86.856
,,
Punta Negra,28.801,-114.391
,,
Punta Negra,-34.898,-55.225
,,
Punta Ositos,28.872,-114.44
,,
Punta Palmar,8.466,-79.954
,,
Punta Pamilla,23.008,-109.712
,,
Punta Panico,-4.250439,-81.238316
,,
Punta Prieta,-7.9197,-79.31
,,
Punta Prima,39.813,4.281
,,
Punta Restin,-4.307569,-81.260703
,,
Punta Roca,13.47973883,-89.32654742
,,
Punta Roca,11.0465,-74.9188
,,
Punta Rocas,-12.354,-76.819
,,
Punta Rocas,7.635,-81.28
,,
Punta Rosarito,28.572,-114.171
,,
Punta Sabbioni,45.425,12.437
,,
Punta San Antonio,29.744,-115.706
,,
Punta San Carlos,29.602,-115.5
,,
Punta San Gregorio,26.072,-112.314
,,
Punta San Jacinto (Shipwrecks),30.843,-116.136
,,
Punta Santo Domingo,26.324,-112.69
,,
Punta Teta,8.504,-79.917
,,
Punta de Guiria,10.681,-63.323
,,
Punta del Hidalgo,28.568652,-16.33527
,,
Puntas,18.371581,-67.259406
,,
Pura Vida,42.038,11.916
,,
Puraran Bay,13.69135696,124.3974818
,,
Puri,19.794,85.827
,,
Puss Puss,-23.742,43.625
,,
Putsborough,51.15111111,-4.223333333
,,
Quatro Casas,30.857,-116.177
,,
Quatro Ilhas,-27.15625,-48.482935
,,
Quatro Ribeiras,38.796,-27.186
,,
Quebra Mar,-23.972821,-46.347549
,,
Quebra-Mar,-23.01676944,-43.29781111
,,
Queen Street,38.93036,-74.912566
,,
Queen's,21.27173915,-157.8241718
,,
Queenscliffe,-33.787,151.289
,,
Quicombo,-11.316,13.813
,,
Quintana,28.93236038,-95.30205432
,,
Quissico,-24.801,34.663
,,
RC's,28.18565256,-80.59154034
,,
Raageleje,56.0993,12.1597
,,
Rabo de Peixe,37.815,-25.587
,,
Racca Point,39.205,9.313
,,
Racecourse,-35.377,150.465
,,
Racine,42.724474,-87.777269
,,
Radiation Point,0.297,6.761
,,
Rafina,38.018,24.015
,,
Raglan,-37.82125556,174.8231111
,,
Rainbow Bay,-28.163,153.539
,,
Rainbow Beach,-31.562,152.853
,,
Rainbows,20.948,-156.693
,,
Ral Island,-2.610277778,150.7094444
,,
Rama Krishna Beach,17.71,83.32
,,
Rambler Road,38.96768,-74.82565
,,
Rameshwaram,9.228,79.327
,,
Ranch,17.90850737,-76.18979571
,,
Rancho Santini,32.218,-116.922
,,
Rangoon,-34.625,150.863
,,
Rangs,-16.178,179.052
,,
Rauls,32.145,-116.904
,,
Ravena,-28.45478,-48.75134
,,
Raversijde,51.20193,2.83914
,,
Rayong Mae Ramphung Beach,12.596,101.409
,,
Real Beach,14.654662,121.600773
,,
Recco,44.36,9.141
,,
Red Bluff,-37.868,148.058
,,
Red Gate,-34.0363,115.001
,,
Red Reef Park,26.36569956,-80.06717937
,,
Red Rock,-29.983,153.234
,,
Red Sucker Point,48.765584,-86.467886
,,
Redcar,54.624,-1.086
,,
Redfish Pass,26.55130242,-82.20222762
,,
Redhead,-33.017,151.718
,,
Redington Breakwater,27.83106105,-82.83550219
,,
Redington Pier,27.82174179,-82.83148665
,,
Redondo Breakwater,33.8504452,-118.4004838
,,
Redsands,-34.592,150.889
,,
Reef,38.983,-9.425
,,
Reef Road,26.76346795,-80.03606558
,,
Refugio,34.46052294,-120.073282
,,
Regencia,-19.562811,-39.764264
,,
Relax Beach,7.864,98.282
,,
Renaca,-32.96650495,-71.54756288
,,
Renes,32.312,-117.049
,,
Renesse,51.73955,3.71604
,,
Rennies Beach,-35.369,150.479
,,
Repulse Bay,22.235372,114.194843
,,
Reserva,-23.022717,-43.440916
,,
Rest Bay,51.488,-3.728
,,
Rest Bay Close-up,51.4909232,-3.728442192
,,
"Restaurants, Tavarua",-17.856808,177.195439
,,
Restinga a Marambaia,-23.061833,-43.591673
,,
Reve Havn,58.77264,5.516601
,,
Revolcadero,16.789,-99.826
,,
Ribeira Quente Left,37.727,-25.308
,,
Ribeira Quente Right,37.731,-25.303
,,
Ribeira de Ilhas,38.988,-9.424
,,
Richards Bay,-28.81,32.111
,,
Ricks Reef,13.497,144.768
,,
Right Side and Left Side,13.48334,144.75224
,,
Rincon,34.37256264,-119.4779722
,,
Rincon De Baja,30.827,-116.116
,,
Rio Chico,-1.6249,-80.846
,,
Rio Nexpa,18.082,-102.792
,,
Rio de Coyula,15.685,-96.304
,,
Riomar,27.64499605,-80.35242677
,,
Rishon,32.003,34.73
,,
Ritoque,-32.83471254,-71.52493101
,,
River Jetties,33.62778648,-117.9593911
,,
River Jetties Close-up,33.62859212,-117.9575551
,,
Riyue Bay Left Point,18.63,110.221
,,
Roads End,44.997,-124.018
,,
Robe Long Beach,-37.129,139.792
,,
Robert Moses,40.62530082,-73.23827115
,,
Roberts Left,30.855,-116.15
,,
Robertsport,6.739,-11.384
,,
Roca Puta,43.30777778,-2.239444444
,,
Rock Island,44.079,12.577
,,
Rock Island,45.405882,-86.819367
,,
Rock Point,42.84642,-79.55596
,,
Rockaway,37.61081997,-122.4973288
,,
Rockaway Beach,45.61468496,-123.9464322
,,
Rockpile,21.662,-158.057
,,
Rockpile,33.5426831,-117.7915989
,,
Rockpile,21.28053702,-157.8410697
,,
Rocky Bay,26.5103438,-76.9724322
,,
Rocky Lefts Riyue Bay,18.626,110.211
,,
Rocky Point,21.67055004,-158.0482006
,,
Rocky Point,28.73282,-13.85688
,,
Rocky Rights Riyue Bay,18.628,110.215
,,
Rodgers Beach,12.414,-69.887
,,
Rodiles,43.53583333,-5.385833333
,,
Rogers City Beach,45.419559,-83.8062
,,
Rogue Rivermouth,43.790261,-79.11912
,,
Ronco do Mar,-3.404763,-39.02977
,,
Rondeau,42.273398,-81.840509
,,
Roque Dos Hermanos,28.573338,-16.31281
,,
Rosa Norte,-28.124,-48.637
,,
Rosarito Beach,32.3489433,-117.0668043
,,
Rosedale,-35.813,150.229
,,
Rosewood Beach,42.166418,-87.767715
,,
Rosie's Bay,49.12833333,-125.9027778
,,
Rossbeigh,52.063,-9.979
,,
Rossnowlagh,54.5581976,-8.215184045
,,
Rucos,23.441,-106.583
,,
Ruggles - Newport,41.469,-71.293
,,
Ruins/Barbed Wire,-33.438,151.444
,,
Runton,52.936,1.289
,,
Rurociag,54.793,18.425
,,
Rushikonda Beach,17.779,83.387
,,
Russian Rivermouth,38.45077229,-123.13008
,,
Rye on the Rocks / 5-0's,42.97,-70.77
,,
Rødvig,55.2525,12.378
,,
S Turns,35.60742575,-75.46493312
,,
S&atilde;o Marcos,-2.485445,-44.2979
,,
S'Archittu,40.087,8.491
,,
S'Gravenzande,52.01553,4.132653
,,
S-Turns,35.60583322,-75.46302795
,,
SESC,-12.960485,-38.390998
,,
Sa Mesa Longa,40.049,8.398
,,
Sabang Beach,15.76036391,121.5706105
,,
Sables D'or,43.502,-1.544
,,
Safety Beach,-30.096,153.202
,,
Sagunto,39.659,-0.206
,,
Saint Gilles Croix de Vie,46.687,-1.942
,,
Saint Trojan,45.836,-1.26
,,
Saint Tugen,48.012,-4.597
,,
Saint-Girons-Plage,43.956,-1.367
,,
Sainte Barbe,43.399,-1.667
,,
Saintes-Maries,43.448,4.421
,,
Saji,-6.46688,-34.970449
,,
Sakyu,35.552829,134.248209
,,
Salailua Left,-13.718,-172.599
,,
Salailua Right,-13.716,-172.6
,,
Salamumu,-13.998,-171.922
,,
Salani Left,-14.044,-171.612
,,
Salani Right,-14.043,-171.617
,,
Salerno Rivermouth,40.672,14.773
,,
Salga,38.646,-27.098
,,
Salgema,-9.679629,-35.718974
,,
Salina Cruz,16.137,-95.246
,,
Salinas y Espartal,43.591731,-5.966646
,,
Salmon Creek,38.35329969,-123.069061
,,
Salsa Brava,9.661180947,-82.75273417
,,
Salsipuedes,31.97636523,-116.7913889
,,
Salt Beach,-28.276,153.582
,,
Salt Creek,33.474,-117.724
,,
Saltburn,54.58611111,-0.966666667
,,
Saltstein,58.96893,9.832545
,,
Saltwater,-37.279,149.945
,,
Saltwater Point,-32.011,152.571
,,
Salusand,63.457,19.267
,,
Salybia Bay,10.83550342,-60.92024803
,,
Samara,9.868,-85.536
,,
Samurai,-32.767,152.128
,,
San Agustin,15.684,-96.246
,,
San Agustinillo,15.663,-96.55
,,
San Antonio,14.91682558,120.0614577
,,
San Antonio Del Mar - 1,32.427,-117.099
,,
San Antonio Del Mar - 2,31.037,-116.345
,,
San Blas,21.526,-105.284
,,
San Clemente State Beach,33.40484418,-117.6074862
,,
San Elijo Campground Overview,33.01952545,-117.2855766
,,
San Hipolito,26.967,-114.009
,,
San Jorge,25.683,-112.105
,,
San Juan,18.46,-66.07383728
,,
San Mateo,-0.9524,-80.8123
,,
San Miguel,31.90016519,-116.731166
,,
San Pancho,20.9,-105.418
,,
San Pedrito,23.36729304,-110.2026821
,,
San Sebastian,43.32722222,-1.973333333
,,
San Simeon,35.61269104,-121.1480725
,,
San Vito,38.177,12.738
,,
Sand Bay,46.858859,-88.364278
,,
Sand Dollar Beach,35.92499625,-121.4695748
,,
Sand Island,21.299,-157.875
,,
Sand Key,27.96296388,-82.8332636
,,
Sandbanks Park,43.901037,-77.285453
,,
Sandbar,-32.397,152.521
,,
Sandbridge Beach,36.72531101,-75.93559157
,,
Sandon,-29.667,153.334
,,
Sandon Point,-34.33105278,150.9304139
,,
Sands,34.41023236,-119.8826114
,,
Sandsend,54.49861111,-0.655833333
,,
Sandside Bay,58.56861111,-3.790833333
,,
Sandspit,34.40450194,-119.6875182
,,
Sandvik,63.819,-22.622
,,
Sandwood Bay,58.54027778,-5.059166667
,,
Sandy Bay,-35.540702,174.479306
,,
Sandy Beach,18.37179994,-67.2591952
,,
Sandy Beach,21.284,-157.673
,,
Sandy Beach,-30.147,153.204
,,
Sandy Hook,40.47795903,-74.00012257
,,
Sandy Key,30.29513397,-87.42642359
,,
Sandy Point,18.317,84.132
,,
Sandymouth,50.862,-4.561
,,
Sani,28.515216,129.666889
,,
Sankt Peter-Ording,54.31315,8.57599
,,
Sanremo,43.821,7.816
,,
Sans Souci Bay,10.839254,-61.002071
,,
Sant Agostino,41.209,13.564
,,
Sant Elmo,39.207,9.565
,,
Sant Tomas,39.916,4.034
,,
Santa Barbara Harbor Overview,34.40676803,-119.6858096
,,
Santa Catarina,38.708,-27.044
,,
Santa Caterina,40.103,8.489
,,
Santa Clara,37.732,-25.683
,,
Santa Cruz,21.437,-105.203
,,
Santa Cruz,37.742,-25.565
,,
Santa Cruz,39.143178,-9.383445
,,
Santa Iria,37.831,-25.471
,,
Santa Marina,43.470183,-3.733319
,,
Santa Monica Pier,34.00750301,-118.4971783
,,
Santa Reparata,41.23,9.167
,,
Santa Rosa Creek,35.56829032,-121.1120653
,,
Santa Teresa,9.64974,-85.1886
,,
Santana,11.44175,-86.08519444
,,
Santander (El Sardinero),43.477566,-3.778717
,,
Santinho,-27.458388,-48.372664
,,
Santo Amaro,38.683313,-9.310979
,,
Santos,-24.015,-46.354
,,
Sanur,-8.67685,115.2716194
,,
Sao Conrado,-23.000618,-43.264187
,,
Sao Fernando,38.676,-27.062
,,
Sao Jose,-14.316062,-38.990701
,,
Sao Lourenco,39.0132,-9.424
,,
Sao Lourenco,-23.806789,-46.020531
,,
Sao Pedro,-23.909644,-46.164639
,,
Sao Torpes,37.923815,-8.809363
,,
Sao Torpes Pier,37.92593668,-8.808165193
,,
Sape,-23.532865,-45.221968
,,
Sapelo Island,31.39261761,-81.2619052
,,
Saporetti,41.248,13.035
,,
Sapphire Beach,-30.236,153.156
,,
Sapphire St.,33.832669,-118.392033
,,
Saraceno,42.152,14.718
,,
Sarisu,41.14,30.151
,,
Sarkiniemi,60.145,24.872
,,
Sarti Beach,40.089,23.98
,,
Sassandra,4.954,-6.082
,,
Sasso,43.532,13.622
,,
Sauble Beach,44.629703,-81.273923
,,
Saugatuck Dunes,42.701059,-86.20926
,,
Saunton,51.11392239,-4.229521751
,,
Saunton Close Up,51.11435345,-4.228491783
,,
Saunton Overview ,51.11634703,-4.226818085
,,
Sauveterre,46.548,-1.833
,,
Sawgrass,30.19308538,-81.36314248
,,
Sawtell Rock Point,-30.375,153.111
,,
Sawtell Trapdoor,-30.353,153.111
,,
Sawyer's Beach,42.97583846,-70.764
,,
Saybrook,41.877709,-80.87796
,,
Sayulita,20.872,-105.441
,,
Scaglieri,42.804,10.268
,,
Scar Reef,-8.854444444,116.7580556
,,
Scarborough,-31.89140556,115.7538806
,,
Scarborough Beach State Park,43.545359,-70.304794
,,
Scarbourough,-34.269,150.964
,,
Scheveningen,52.11308,4.27183
,,
Sciotot,49.503,-1.855
,,
Scivu,39.489,8.405
,,
Scott Creek,37.04122807,-122.2333685
,,
Scotts Head,-30.743,153
,,
Scripps,32.86706208,-117.2577345
,,
Sdot Yam,32.476,34.882
,,
Sea Girt,40.1319,-74.02788
,,
Sea Island,31.200763,-81.32629477
,,
Seabrook,42.88678181,-70.80842972
,,
Seacliffe Beach,42.02855,-82.604857
,,
Seaford,-35.178246,138.46585
,,
Seaforth Left Point,44.665,-63.256
,,
Seaforth Right Point,44.657329,-63.256839
,,
Seagull,28.20565382,-80.59559047
,,
Seal Beach Overview,33.73790211,-118.1086922
,,
Seal Point,-34.20904722,24.83816389
,,
Seascape,30.37429732,-86.36686967
,,
Seaside,45.978,-123.943
,,
Seaside Heights,39.946638,-74.068837
,,
Seaside Park,39.91813588,-74.07526702
,,
Seaside Reef,33.00211186,-117.281102
,,
Seaside Road,39.37854674,-74.39923167
,,
Seaton Carew,54.66,-1.18
,,
Sebastian Inlet,27.86296201,-80.44667959
,,
Secchetto,42.736,10.177
,,
Second Beach,41.48739648,-71.25723475
,,
Secret Harbour ,-32.39862451,115.7406127
,,
Secret Right,5.4753,-77.5225
,,
Secret Spot,14.737,-17.517
,,
Secrets-Jersey,49.232,-2.239
,,
Segoshi,43.9364,141.6324
,,
Sele,58.81208,5.5448
,,
Selkirk,42.818133,-79.921169
,,
Selkirk Shores,43.550863,-76.214974
,,
Sendai Shinko,38.25997635,141.0209552
,,
Sennen,50.08226022,-5.695177317
,,
Sennen Front,50.08150291,-5.694426298
,,
Senoritas,-12.331,-76.837
,,
Senrigahama,33.32956,129.529517
,,
Separation Point,-28.795,114.594
,,
Seper,-12.952041,-38.343244
,,
Serangan,-8.742483333,115.2430917
,,
Serrambi,-8.576358,-35.028715
,,
Sete,43.389,3.655
,,
Setiba,-20.634541,-40.426007
,,
Seven Mile Beach,-32.284,152.53
,,
Seven Mile Beach,-34.78,150.798
,,
Seymour Norte,-0.3881,-90.2899
,,
Shabla,43.545,28.605
,,
Shack's/Shifty's,12.187,-86.776
,,
Shark Island,-34.059844,151.16054
,,
Shark Reef,38.983,20.707
,,
Shark Rock Pier,-33.98,25.659
,,
Sharkbay,-2.6462,-80.412
,,
Sharp Park,37.63422543,-122.4950984
,,
Sharpes Beach,-28.833,153.606
,,
Shell Beach,18.631,110.229
,,
Shell Beach,35.16170504,-120.6895351
,,
Shell Beach Overview,35.15345974,-120.678463
,,
Shell Beach South,35.154,-120.678
,,
Shell Island,30.11752501,-85.73060394
,,
Shelley Beach,-28.861,153.596
,,
Shellharbour Cove,-34.586,150.874
,,
Shelly Beach,-31.455,152.934
,,
Shelly Beach,-33.367,151.496
,,
Shellys,-26.794,153.151
,,
Shelter Bay,46.473489,-86.941604
,,
Shelter Cove,40.02528755,-124.0637246
,,
"Shengshi, Huichen",30.716558,122.512124
,,
Shepard Park,28.35798328,-80.60312748
,,
Shidashita Beach,35.336338,140.396538
,,
Shiinauchi,35.691,140.665
,,
Shikabe,42.0301,140.8292
,,
Shimoaso,32.68208007,131.8001676
,,
Shiomizaka - Hamamatsu,34.675,137.507
,,
Shioya,43.211041,140.91397
,,
Shipstern Bluff,-43.211,147.752
,,
Shipwreck,23.12,-109.527
,,
Shipwreck,-9.113,13.004
,,
Shipwreck,6.4,3.137
,,
Shipwreck Bay,-35.17075278,173.1117833
,,
Shirahama,34.69004674,138.976387
,,
Shirahama,34.687813,138.973403
,,
Shirahama,31.788375,131.482369
,,
Shiras Park,46.557578,-87.379746
,,
Shirasuka,35.0313,140.0046
,,
Shiroyama,35.493547,135.554992
,,
Shitpipe,33.92318469,-118.4341466
,,
Shoal Bay,-32.71,152.187
,,
Shonan,35.31690841,139.4181758
,,
Shonanko,35.30268,139.4827
,,
